Date,Open,High,Low,Close
6/3/13,1427.65,1455.60,1426.82,1450.87
6/4/13,1459.20,1462.51,1436.55,1444.93
6/5/13,1445.64,1458.57,1443.67,1446.57
6/6/13,1438.67,1460.23,1428.31,1453.04
6/7/13,1439.13,1444.13,1404.87,1410.07
6/10/13,1405.50,1413.76,1402.24,1413.05
6/11/13,1409.86,1410.06,1391.32,1402.53
6/12/13,1403.78,1422.66,1402.45,1420.93
6/13/13,1408.63,1412.80,1395.02,1399.29
6/14/13,1407.40,1413.20,1401.20,1410.86
6/17/13,1415.93,1416.13,1405.44,1408.29
6/18/13,1412.34,1412.74,1391.81,1395.49
6/19/13,1405.63,1410.36,1385.08,1411.28
6/20/13,1400.48,1400.48,1324.95,1335.86
6/21/13,1338.91,1359.41,1326.88,1350.62
6/24/13,1362.28,1362.28,1339.60,1340.75
6/25/13,1346.89,1351.83,1338.38,1340.06
6/26/13,1333.79,1333.79,1286.57,1287.40
6/27/13,1282.95,1300.65,1255.29,1269.01
6/28/13,1263.31,1296.34,1244.69,1287.40
7/1/13,1296.00,1323.61,1295.48,1318.25
7/2/13,1322.19,1335.06,1308.59,1311.12
7/3/13,1306.10,1321.22,1302.43,1314.82
7/4/13,1318.64,1320.32,1308.02,1310.75
7/5/13,1325.19,1326.67,1278.85,1283.08
7/8/13,1286.74,1304.05,1283.15,1303.74
7/9/13,1299.14,1319.97,1298.82,1310.92
7/10/13,1302.43,1322.62,1302.43,1305.36
7/11/13,1331.61,1332.02,1325.70,1326.94
7/12/13,1332.81,1332.81,1323.46,1328.14
7/15/13,1347.48,1347.79,1336.53,1338.83
7/16/13,1326.77,1339.21,1326.77,1338.59
7/17/13,1338.26,1352.62,1324.42,1329.62
7/18/13,1323.34,1334.86,1323.23,1332.99
7/19/13,1339.10,1339.62,1337.34,1340.76
7/22/13,1361.24,1376.95,1361.24,1381.29
7/23/13,1373.11,1380.83,1366.01,1373.42
7/24/13,1384.85,1387.85,1360.50,1361.64
7/25/13,1355.37,1374.18,1355.37,1366.16
7/26/13,1363.87,1363.87,1359.65,1358.93
7/29/13,1363.72,1363.72,1363.72,1363.72
7/30/13,1367.68,1370.16,1356.35,1364.39
7/31/13,1362.28,1375.54,1341.11,1348.82
8/1/13,1368.86,1374.55,1352.20,1356.44
8/2/13,1357.33,1368.65,1332.71,1361.38
8/5/13,1358.47,1365.83,1344.28,1349.56
8/6/13,1351.94,1354.95,1327.35,1331.40
8/7/13,1336.77,1342.92,1327.91,1340.53
8/8/13,1325.93,1355.78,1325.73,1353.61
8/9/13,1353.12,1353.84,1344.48,1350.86
8/12/13,1357.66,1383.63,1357.66,1375.70
8/13/13,1377.64,1385.08,1365.54,1366.57
8/14/13,1362.81,1382.05,1362.81,1379.67
8/15/13,1380.98,1411.38,1360.16,1403.13
8/16/13,1412.71,1425.22,1406.72,1417.78
8/19/13,1426.65,1432.24,1411.03,1413.41
8/20/13,1407.94,1430.80,1407.94,1426.75
8/21/13,1437.62,1442.65,1425.47,1435.63
8/22/13,1432.33,1451.68,1432.33,1442.00
8/23/13,1445.00,1467.46,1441.96,1464.84
8/26/13,1468.50,1473.12,1460.84,1462.62
8/27/13,1470.41,1488.53,1465.07,1488.01
8/28/13,1486.26,1497.48,1483.96,1488.05
8/29/13,1492.79,1492.79,1479.20,1488.05
8/30/13,1482.82,1485.56,1467.12,1471.13
9/2/13,1455.66,1474.22,1454.81,1469.68
9/3/13,1467.55,1490.10,1456.28,1487.57
9/4/13,1482.84,1482.84,1455.66,1458.60
9/5/13,1464.07,1468.27,1436.33,1442.64
9/6/13,1426.49,1446.36,1424.31,1442.83
9/9/13,1441.40,1441.40,1437.98,1438.29
9/10/13,1425.54,1425.54,1404.95,1411.67
9/11/13,1409.49,1409.49,1400.10,1407.53
9/12/13,1403.80,1403.80,1364.99,1373.25
9/13/13,1369.46,1369.57,1351.24,1354.45
9/16/13,1371.46,1372.70,1353.29,1360.62
9/17/13,1351.94,1352.04,1349.05,1348.33
9/18/13,1320.49,1377.31,1320.49,1336.54
9/19/13,1398.71,1409.07,1398.71,1405.38
9/20/13,1388.46,1388.46,1371.15,1373.00
9/23/13,1364.77,1365.49,1355.00,1364.56
9/24/13,1360.94,1364.75,1348.78,1355.58
9/25/13,1364.17,1377.17,1364.17,1377.78
9/26/13,1376.64,1379.83,1376.64,1364.68
9/27/13,1361.95,1384.93,1360.09,1379.37
9/30/13,1387.57,1392.82,1363.03,1367.67
10/1/13,1370.77,1377.17,1325.14,1327.42
10/2/13,1331.78,1365.37,1323.00,1364.96
10/3/13,1355.79,1363.54,1345.97,1361.37
10/4/13,1355.09,1357.05,1344.28,1348.40
10/7/13,1354.99,1366.96,1352.93,1366.34
10/8/13,1375.32,1378.95,1369.83,1372.94
10/9/13,1369.36,1370.82,1346.19,1358.24
10/10/13,1355.31,1363.00,1336.18,1348.24
10/11/13,1331.92,1336.78,1308.01,1312.36
10/14/13,1321.11,1331.47,1317.28,1321.74
10/15/13,1318.90,1333.75,1301.88,1321.50
10/16/13,1324.80,1326.04,1310.75,1323.97
10/17/13,1344.93,1359.13,1344.93,1361.08
10/18/13,1356.51,1363.92,1350.13,1351.99
10/21/13,1356.55,1357.47,1356.24,1355.41
10/22/13,1351.33,1380.85,1351.33,1380.75
10/23/13,1382.93,1384.49,1382.93,1385.01
10/24/13,1390.68,1406.94,1390.68,1407.04
10/25/13,1406.69,1413.79,1406.69,1413.17
10/28/13,1411.38,1419.53,1408.88,1412.01
10/29/13,1423.52,1423.62,1423.52,1408.44
10/30/13,1405.01,1420.73,1399.56,1413.60
10/31/13,1391.47,1391.47,1378.64,1380.62
11/1/13,1381.51,1381.51,1363.07,1368.38
11/4/13,1370.09,1376.24,1367.48,1370.09
11/5/13,1372.88,1377.27,1366.19,1367.34
11/6/13,1368.51,1373.83,1367.47,1372.89
11/7/13,1384.37,1384.37,1357.60,1368.48
11/8/13,1370.64,1370.74,1342.66,1346.01
11/11/13,1342.55,1342.76,1341.92,1341.92
11/12/13,1345.96,1345.96,1331.48,1334.21
11/13/13,1331.94,1338.73,1328.91,1325.98
11/14/13,1339.26,1352.97,1337.06,1345.54
11/15/13,1344.29,1345.13,1337.82,1343.88
11/18/13,1339.90,1340.01,1326.87,1326.87
11/19/13,1334.10,1335.15,1330.75,1333.26
11/20/13,1326.43,1326.43,1298.11,1314.83
11/21/13,1310.16,1311.63,1300.48,1307.85
11/22/13,1307.26,1311.25,1305.36,1308.10
11/25/13,1298.08,1308.20,1295.87,1308.63
11/26/13,1310.35,1310.35,1310.35,1308.67
11/27/13,1315.53,1329.52,1309.07,1311.51
11/28/13,1309.95,1317.78,1308.15,1316.19
11/29/13,1313.87,1331.60,1309.52,1327.46
12/2/13,1331.99,1332.09,1296.22,1301.01
12/3/13,1298.13,1305.05,1294.29,1300.79
12/4/13,1308.73,1335.75,1295.69,1333.40
12/5/13,1321.12,1322.71,1298.32,1313.87
12/6/13,1306.85,1321.00,1290.15,1308.55
12/9/13,1307.47,1321.29,1306.20,1312.89
12/10/13,1313.61,1343.30,1313.61,1338.42
12/11/13,1336.33,1336.33,1325.96,1332.73
12/12/13,1333.65,1335.67,1304.29,1304.39
12/13/13,1298.51,1311.53,1293.74,1308.03
12/16/13,1312.28,1325.21,1302.21,1319.81
12/17/13,1312.05,1315.66,1306.00,1305.90
12/18/13,1317.96,1332.51,1302.44,1322.88
12/19/13,1308.09,1308.09,1267.68,1274.39
12/20/13,1266.51,1284.48,1266.51,1281.61
12/23/13,1278.18,1278.18,1268.32,1270.97
12/24/13,1275.57,1281.74,1273.34,1281.20
12/26/13,1285.38,1294.75,1285.38,1292.83
12/27/13,1299.00,1304.46,1298.47,1301.89
12/30/13,1293.65,1294.19,1271.72,1280.98
12/31/13,1270.60,1287.60,1255.31,1276.44
1/1/14,1281.11,1283.02,1280.26,1283.02
1/2/14,1285.13,1309.68,1285.13,1307.22
1/3/14,1299.27,1317.66,1299.27,1317.03
1/6/14,1313.59,1328.72,1301.97,1318.91
1/7/14,1334.16,1337.50,1319.84,1323.50
1/8/14,1328.03,1328.03,1318.40,1325.65
1/9/14,1328.78,1332.25,1328.78,1332.57
1/10/14,1345.46,1358.32,1344.37,1358.21
1/13/14,1358.46,1360.74,1352.92,1358.79
1/14/14,1369.31,1369.64,1359.46,1362.96
1/15/14,1359.47,1359.58,1354.11,1354.00
1/16/14,1354.72,1358.55,1354.07,1355.49
1/17/14,1358.87,1374.88,1358.87,1372.03
1/20/14,1374.75,1377.16,1371.91,1374.10
1/21/14,1377.78,1378.99,1359.80,1362.32
1/22/14,1376.61,1376.94,1374.83,1373.61
1/23/14,1371.23,1403.42,1371.23,1401.64
1/24/14,1395.17,1407.47,1395.17,1402.04
1/27/14,1400.40,1405.51,1394.40,1404.62
1/28/14,1402.65,1403.21,1402.65,1394.96
1/29/14,1410.12,1410.12,1410.12,1410.12
1/30/14,1413.59,1414.37,1380.68,1385.92
1/31/14,1384.08,1396.22,1378.30,1380.19
2/3/14,1381.37,1407.94,1380.03,1401.38
2/4/14,1394.81,1397.36,1383.06,1387.39
2/5/14,1389.78,1411.61,1388.78,1393.44
2/6/14,1392.52,1402.48,1387.54,1392.07
2/7/14,1388.09,1402.54,1387.64,1393.60
2/10/14,1403.65,1412.16,1399.34,1409.40
2/11/14,1402.16,1421.97,1401.94,1419.88
2/12/14,1419.69,1425.96,1414.19,1424.97
2/13/14,1419.65,1430.85,1413.28,1427.44
2/14/14,1429.18,1450.04,1428.96,1448.18
2/17/14,1451.43,1460.75,1448.57,1456.69
2/18/14,1448.17,1456.60,1438.31,1450.14
2/19/14,1460.56,1464.21,1450.37,1463.11
2/20/14,1454.56,1468.76,1453.33,1461.66
2/21/14,1466.50,1475.72,1463.62,1470.84
2/24/14,1464.29,1480.54,1461.08,1479.77
2/25/14,1481.27,1489.58,1477.61,1488.58
2/26/14,1492.38,1495.49,1475.02,1477.91
2/27/14,1478.31,1484.65,1473.09,1480.87
2/28/14,1471.51,1474.60,1461.88,1462.21
3/3/14,1479.57,1499.72,1476.24,1495.29
3/4/14,1497.78,1497.78,1477.60,1483.81
3/5/14,1472.15,1478.99,1472.15,1478.11
3/6/14,1469.85,1484.79,1464.68,1484.90
3/7/14,1495.79,1499.33,1473.29,1483.15
3/10/14,1484.11,1493.78,1478.00,1490.11
3/11/14,1488.06,1501.83,1485.95,1495.28
3/12/14,1500.33,1524.13,1499.89,1523.91
3/13/14,1513.62,1522.15,1513.29,1519.60
3/14/14,1528.15,1539.81,1521.15,1531.37
3/17/14,1532.28,1538.14,1516.91,1517.69
3/18/14,1513.70,1516.48,1507.13,1513.36
3/19/14,1525.52,1526.53,1498.09,1507.87
3/20/14,1499.21,1499.21,1490.33,1495.62
3/21/14,1502.75,1502.75,1498.15,1499.27
3/24/14,1491.89,1491.89,1466.70,1467.49
3/25/14,1469.01,1469.01,1460.08,1464.43
3/26/14,1460.20,1460.20,1456.42,1447.10
3/27/14,1428.24,1428.24,1428.24,1428.24
3/28/14,1429.27,1437.23,1422.30,1431.04
3/31/14,1430.17,1435.14,1417.02,1418.12
4/1/14,1416.56,1419.64,1407.96,1410.49
4/2/14,1412.24,1427.58,1412.24,1423.61
4/3/14,1424.41,1427.50,1415.47,1417.35
4/4/14,1411.71,1434.33,1410.50,1431.14
4/7/14,1428.38,1431.24,1422.79,1424.65
4/8/14,1416.43,1435.55,1416.43,1429.65
4/9/14,1424.45,1428.91,1415.32,1420.10
4/10/14,1434.60,1447.73,1433.95,1443.68
4/11/14,1448.50,1452.67,1445.53,1448.17
4/14/14,1446.68,1457.53,1446.68,1454.47
4/15/14,1452.08,1452.08,1417.83,1427.16
4/16/14,1434.38,1435.81,1425.90,1434.82
4/17/14,1430.41,1433.60,1422.05,1423.04
4/21/14,1420.39,1430.52,1413.46,1418.19
4/22/14,1421.55,1424.19,1406.99,1412.06
4/23/14,1416.92,1420.68,1414.83,1416.81
4/24/14,1415.85,1430.51,1402.40,1422.35
4/25/14,1428.19,1440.11,1428.19,1435.81
4/28/14,1439.89,1439.89,1426.21,1432.72
4/29/14,1417.71,1423.18,1410.70,1418.25
4/30/14,1420.59,1421.13,1410.28,1420.15
5/1/14,1412.12,1412.12,1400.39,1405.98
5/2/14,1400.97,1429.50,1400.97,1429.39
5/5/14,1430.32,1439.75,1430.21,1434.05
5/6/14,1426.36,1426.36,1423.64,1425.16
5/7/14,1428.28,1430.13,1403.97,1404.62
5/8/14,1398.79,1398.79,1392.29,1394.35
5/9/14,1402.59,1402.59,1402.59,1402.59
5/12/14,1396.93,1411.96,1395.95,1411.64
5/13/14,1412.76,1412.76,1408.94,1411.78
5/14/14,1407.67,1423.02,1407.67,1421.71
5/15/14,1418.07,1418.07,1407.51,1408.27
5/16/14,1404.23,1404.23,1404.23,1404.23
5/19/14,1406.50,1406.50,1406.50,1406.50
5/20/14,1408.14,1408.14,1407.48,1412.28
5/21/14,1405.00,1405.00,1405.00,1405.65
5/22/14,1409.50,1410.37,1409.50,1410.26
5/23/14,1404.74,1404.95,1404.74,1403.00
5/25/14,1405.50,1405.82,1402.45,1403.11
5/26/14,1402.54,1405.58,1402.32,1403.52
5/27/14,1402.26,1402.26,1385.00,1373.49
5/28/14,1369.25,1369.25,1373.93,1369.25
5/29/14,1363.57,1366.06,1355.55,1361.40
5/30/14,1360.84,1365.72,1346.42,1350.54
6/2/14,1362.55,1363.31,1352.63,1355.68
6/3/14,1357.15,1360.86,1353.22,1357.37
6/4/14,1361.96,1366.00,1359.33,1360.75
6/5/14,1359.12,1372.88,1356.06,1368.95
6/6/14,1370.73,1374.23,1362.97,1369.31
6/9/14,1365.79,1369.49,1364.81,1366.66
6/10/14,1365.31,1376.10,1363.79,1373.38
6/11/14,1369.16,1374.05,1368.29,1370.14
6/12/14,1367.48,1383.22,1367.48,1382.24
6/13/14,1381.35,1383.74,1380.05,1382.65
6/16/14,1387.92,1391.93,1378.16,1382.60
6/17/14,1382.28,1382.28,1369.35,1381.08
6/18/14,1376.14,1379.17,1373.43,1378.85
6/19/14,1381.65,1429.04,1381.65,1421.14
6/20/14,1421.62,1421.62,1405.92,1416.03
6/23/14,1407.90,1412.83,1407.90,1414.01
6/24/14,1413.86,1424.61,1413.86,1419.56
6/25/14,1409.75,1418.44,1406.22,1417.15
6/26/14,1410.58,1410.58,1402.89,1406.84
6/27/14,1405.38,1409.11,1401.00,1407.08
6/30/14,1403.44,1417.73,1399.70,1573.94
7/1/14,1410.48,1415.48,1409.95,1573.68
7/2/14,1415.10,1419.26,1415.10,1583.62
7/3/14,1411.42,1411.85,1396.21,1569.12
7/4/14,1407.67,1410.76,1406.07,1407.88
7/7/14,1409.98,1410.73,1403.14,1572.82
7/8/14,1407.79,1413.24,1405.23,1571.17
7/9/14,1410.46,1417.28,1410.46,1576.33
7/10/14,1417.08,1431.14,1414.42,1591.97
7/11/14,1435.98,1437.16,1434.15,1602.34
7/14/14,1427.59,1427.59,1397.49,1564.59
7/15/14,1406.71,1411.77,1392.40,1561.55
7/16/14,1394.63,1399.68,1393.02,1562.73
7/17/14,1402.39,1424.67,1402.39,1584.27
7/18/14,1419.36,1419.36,1401.65,1571.74
7/21/14,1407.56,1412.39,1407.56,1577.84
7/22/14,1402.45,1402.45,1402.45,1569.42
7/23/14,1399.53,1399.53,1399.53,1566.68
7/24/14,1394.41,1394.41,1394.41,1555.40
7/25/14,1400.09,1400.09,1400.09,1579.04
7/28/14,1411.42,1412.07,1408.08,1578.32
7/29/14,1422.73,1422.73,1421.75,1580.96
7/30/14,1415.83,1420.63,1407.54,1587.55
7/31/14,1412.48,1414.88,1396.66,1572.15
8/1/14,1401.70,1415.35,1396.90,1584.00
8/4/14,1411.87,1412.52,1402.60,1572.75
8/5/14,1411.66,1416.81,1405.74,1577.16
8/6/14,1406.07,1428.88,1405.74,1596.66
8/7/14,1426.40,1435.03,1423.34,1603.43
8/8/14,1438.38,1450.78,1435.31,1608.58
8/11/14,1429.01,1430.43,1425.62,1600.59
8/12/14,1427.07,1437.56,1426.64,1600.90
8/13/14,1428.20,1432.34,1424.05,1601.81
8/14/14,1430.07,1435.08,1427.78,1601.55
8/15/14,1429.18,1430.38,1407.71,1590.11
8/18/14,1417.03,1417.79,1410.82,1581.88
8/19/14,1421.16,1424.34,1415.91,1585.51
8/20/14,1420.86,1421.30,1413.18,1589.34
8/21/14,1411.69,1411.69,1391.99,1564.02
8/22/14,1396.98,1401.36,1395.88,1570.07
8/25/14,1565.14,1565.14,1565.14,1574.14
8/26/14,1412.27,1412.38,1403.18,1576.45
8/27/14,1392.33,1393.20,1392.33,1561.17
8/28/14,1395.13,1405.13,1394.92,1568.15
8/29/14,1402.85,1403.07,1397.74,1567.23
8/31/14,1401.76,1402.31,1399.91,1400.89
9/1/14,1399.72,1403.30,1397.87,1399.50
9/2/14,1403.98,1406.06,1379.93,1550.99
9/3/14,1378.81,1384.04,1375.33,1552.16
9/4/14,1379.77,1384.12,1370.64,1546.82
9/5/14,1374.39,1379.72,1374.39,1548.47
9/8/14,1392.01,1392.01,1385.21,1547.63
9/9/14,1369.21,1369.21,1369.21,1542.50
9/10/14,1374.19,1374.19,1359.76,1533.08
9/11/14,1365.18,1365.18,1365.18,1539.50
9/12/14,1361.22,1361.22,1361.22,1539.61
9/15/14,1356.37,1365.55,1356.37,1538.37
9/16/14,1358.38,1358.38,1355.75,1528.08
9/17/14,1359.66,1359.66,1343.93,1531.02
9/18/14,1330.05,1334.65,1330.05,1512.90
9/19/14,1335.56,1335.56,1335.56,1505.26
9/22/14,1341.69,1341.69,1338.93,1517.61
9/23/14,1352.76,1352.76,1352.76,1525.81
9/24/14,1345.42,1345.42,1345.42,1520.23
9/25/14,1343.74,1351.07,1343.74,1529.16
9/26/14,1354.12,1354.12,1354.12,1528.44
9/29/14,1357.78,1364.37,1355.99,1533.49
9/30/14,1360.36,1364.17,1348.26,1530.46
10/1/14,1348.18,1359.46,1345.72,1529.58
10/2/14,1356.06,1360.75,1350.48,1526.56
10/3/14,1363.17,1363.17,1339.11,1514.39
10/6/14,1489.81,1489.81,1489.81,1514.75
10/7/14,1351.25,1353.15,1347.00,1523.92
10/8/14,1344.22,1352.77,1340.66,1493.06
10/9/14,1369.02,1374.72,1369.02,1519.91
10/10/14,1370.25,1370.25,1362.97,1516.07
10/13/14,1377.31,1382.01,1374.17,1376.75
10/14/14,1396.02,1396.02,1395.91,1535.41
10/15/14,1399.77,1403.49,1385.37,1532.13
10/16/14,1398.13,1399.14,1392.05,1528.03
10/17/14,1395.51,1395.62,1390.10,1532.09
10/20/14,1396.34,1403.90,1394.20,1539.67
10/21/14,1403.88,1403.88,1403.88,1539.45
10/22/14,1398.81,1398.81,1398.25,1535.68
10/23/14,1379.00,1379.00,1378.89,1518.36
10/24/14,1380.73,1384.43,1380.73,1521.79
10/27/14,1383.65,1383.65,1380.38,1521.09
10/28/14,1367.69,1374.50,1367.46,1510.27
10/29/14,1368.85,1368.85,1368.85,1508.50
10/30/14,1357.76,1358.88,1337.73,1479.92
10/31/14,1351.51,1351.62,1308.47,1460.00
11/3/14,1324.85,1331.55,1321.10,1470.24
11/4/14,1331.47,1336.15,1329.30,1472.27
11/5/14,1329.96,1330.64,1295.46,1443.81
11/6/14,1303.52,1310.83,1299.86,1444.37
11/7/14,1291.23,1324.99,1283.30,1462.39
11/10/14,1332.65,1332.65,1309.55,1458.18
11/11/14,1308.93,1326.50,1305.08,1456.37
11/12/14,1315.49,1321.83,1309.83,1448.91
11/13/14,1322.69,1323.60,1312.80,1456.47
11/14/14,1303.98,1344.40,1295.86,1473.76
11/17/14,1337.59,1341.89,1334.77,1473.94
11/18/14,1352.20,1352.20,1348.58,1485.94
11/19/14,1356.88,1358.92,1349.51,1489.45
11/20/14,1346.67,1346.78,1345.42,1478.98
11/21/14,1337.60,1350.40,1335.35,1477.88
11/24/14,1350.89,1351.12,1349.54,1482.29
11/25/14,1347.93,1347.93,1347.93,1480.91
11/26/14,1349.94,1350.50,1342.29,1478.13
11/27/14,1356.71,1358.98,1343.23,1347.08
11/28/14,1366.28,1367.77,1328.39,1473.80
12/1/14,1314.30,1382.73,1293.56,1509.74
12/2/14,1382.96,1382.96,1359.00,1499.77
12/3/14,1361.63,1379.36,1359.36,1506.76
12/4/14,1375.61,1381.08,1368.10,1507.69
12/5/14,1376.23,1379.55,1357.47,1499.43
12/8/14,1366.78,1385.60,1362.87,1508.90
12/9/14,1375.44,1416.64,1375.44,1545.03
12/10/14,1413.55,1417.45,1408.27,1544.78
12/11/14,1413.30,1419.52,1401.31,1546.61
12/12/14,1422.05,1422.05,1408.62,1544.48
12/15/14,1427.52,1427.52,1398.23,1537.93
12/16/14,1392.25,1421.10,1387.02,1514.13
12/17/14,1393.74,1395.37,1377.22,1514.83
12/18/14,1377.13,1397.50,1377.13,1509.32
12/19/14,1389.79,1393.04,1388.05,1514.62
12/22/14,1393.02,1393.02,1363.60,1499.65
12/23/14,1369.85,1371.01,1364.85,1498.08
12/24/14,1368.29,1370.96,1364.45,1494.54
12/25/14,1366.12,1370.65,1366.12,1368.45
12/26/14,1368.68,1388.68,1368.68,1520.40
12/29/14,1380.29,1380.29,1374.24,1504.07
12/30/14,1371.81,1405.36,1371.81,1523.34
12/31/14,1393.45,1393.45,1374.27,1505.23
1/1/15,1375.42,1379.37,1375.42,1378.56
1/2/15,1395.24,1407.61,1378.15,1529.22
1/5/15,1388.42,1419.72,1388.19,1545.11
1/6/15,1424.43,1443.96,1424.43,1564.92
1/7/15,1440.62,1440.62,1431.88,1552.17
1/8/15,1427.90,1438.19,1427.07,1551.64
1/9/15,1437.34,1448.14,1436.39,1563.49
1/12/15,1465.76,1477.97,1459.65,1596.26
1/13/15,1481.59,1481.71,1470.95,1595.53
1/14/15,1469.58,1486.55,1464.80,1583.00
1/15/15,1472.91,1512.98,1467.89,1617.99
1/16/15,1505.39,1533.68,1505.39,1635.79
1/18/15,1535.23,1536.31,1528.88,1532.84
1/19/15,1527.46,1527.58,1519.22,1523.28
1/20/15,1549.24,1571.53,1543.06,1668.56
1/21/15,1598.42,1608.66,1587.93,1701.10
1/22/15,1601.09,1612.11,1589.08,1721.18
1/23/15,1614.26,1614.26,1612.77,1717.09
1/26/15,1608.66,1610.03,1596.06,1709.83
1/27/15,1583.63,1598.02,1583.63,1710.73
1/28/15,1612.21,1613.34,1612.21,1714.14
1/29/15,1619.31,1621.96,1578.55,1676.72
1/30/15,1601.73,1635.22,1600.46,1718.36
2/2/15,1613.19,1613.19,1590.45,1692.71
2/3/15,1581.20,1595.11,1558.60,1654.21
2/4/15,1586.82,1598.89,1580.28,1589.09
2/5/15,1581.45,1582.44,1564.04,1662.40
2/6/15,1584.42,1587.68,1538.08,1646.54
2/9/15,1542.63,1548.62,1540.01,1647.84
2/10/15,1557.78,1567.22,1549.85,1653.07
2/11/15,1557.98,1563.16,1540.80,1643.76
2/12/15,1523.14,1538.02,1523.14,1626.69
2/13/15,1521.47,1534.67,1521.47,1627.29
2/15/15,1528.94,1530.31,1528.45,1529.69
2/16/15,1531.66,1541.26,1531.41,1535.40
2/17/15,1521.31,1529.12,1490.71,1600.87
2/18/15,1503.43,1507.29,1491.84,1598.58
2/19/15,1520.24,1524.62,1505.87,1610.72
2/20/15,1511.53,1519.79,1502.26,1610.12
2/23/15,1509.93,1512.44,1497.74,1609.73
2/24/15,1502.18,1502.31,1490.20,1591.69
2/25/15,1497.70,1498.07,1496.08,1589.35
2/26/15,1507.70,1525.47,1507.70,1611.94
2/27/15,1510.57,1523.20,1506.57,1615.26
3/2/15,1522.25,1532.78,1510.47,1614.39
3/3/15,1501.31,1514.43,1493.19,1607.15
3/4/15,1497.39,1500.00,1488.94,1594.08
3/5/15,1500.44,1505.06,1493.32,1595.83
3/6/15,1508.27,1509.15,1468.76,1574.66
3/9/15,1473.72,1479.77,1469.82,1575.30
3/10/15,1480.02,1482.55,1467.45,1573.53
3/11/15,1481.76,1483.68,1463.53,1568.99
3/12/15,1465.69,1472.16,1458.45,1561.59
3/13/15,1480.51,1481.78,1473.48,1573.44
3/16/15,1481.29,1484.61,1469.03,1572.74
3/17/15,1475.19,1481.07,1463.30,1568.41
3/18/15,1443.45,1475.62,1441.32,1544.99
3/19/15,1490.21,1490.21,1474.56,1579.11
3/20/15,1469.81,1487.89,1469.81,1577.38
3/23/15,1479.77,1481.40,1479.27,1577.33
3/24/15,1484.26,1490.50,1481.76,1578.21
3/25/15,1492.49,1500.88,1489.74,1588.61
3/26/15,1495.69,1515.04,1495.69,1596.55
3/27/15,1509.27,1509.27,1508.38,1606.23
3/30/15,1518.38,1519.01,1497.59,1594.93
3/31/15,1504.44,1509.90,1494.80,1591.22
4/1/15,1493.00,1524.93,1490.60,1610.75
4/2/15,1511.80,1513.94,1500.25,1594.93
4/3/15,1499.06,1499.06,1499.06,1585.57
4/6/15,1509.73,1527.58,1509.73,1606.44
4/7/15,1519.26,1519.26,1511.01,1601.30
4/8/15,1516.24,1519.38,1502.07,1596.76
4/9/15,1511.76,1512.77,1500.82,1589.63
4/10/15,1503.02,1521.37,1500.75,1602.94
4/13/15,1521.73,1521.73,1509.38,1599.45
4/14/15,1496.82,1499.06,1478.46,1573.35
4/15/15,1467.93,1478.37,1460.56,1558.74
4/16/15,1467.58,1472.70,1455.76,1541.55
4/17/15,1470.29,1477.40,1470.29,1555.92
4/20/15,1473.96,1475.43,1455.99,1541.93
4/21/15,1465.31,1476.36,1464.82,1560.97
4/22/15,1467.33,1471.61,1450.32,1537.81
4/23/15,1441.65,1453.55,1440.32,1534.91
4/24/15,1452.08,1455.00,1430.52,1513.09
4/27/15,1428.93,1458.42,1427.85,1536.38
4/28/15,1443.86,1451.32,1443.86,1544.59
4/29/15,1455.77,1457.45,1444.59,1540.87
4/30/15,1452.84,1456.23,1420.96,1515.52
5/1/15,1432.51,1432.51,1422.67,1517.63
5/4/15,1424.34,1438.73,1424.34,1525.34
5/5/15,1432.97,1446.48,1432.24,1532.76
5/6/15,1438.98,1439.10,1433.44,1528.37
5/7/15,1432.99,1438.45,1430.81,1528.81
5/8/15,1428.42,1433.49,1427.93,1526.44
5/11/15,1439.97,1440.93,1427.38,1524.21
5/12/15,1435.47,1435.71,1429.58,1524.87
5/13/15,1425.99,1455.40,1423.96,1547.35
5/14/15,1455.36,1468.66,1455.36,1559.02
5/15/15,1463.66,1471.11,1459.22,1562.64
5/18/15,1488.93,1493.31,1486.62,1584.63
5/19/15,1497.13,1497.13,1475.23,1569.91
5/20/15,1471.07,1478.03,1471.07,1569.21
5/21/15,1469.26,1469.26,1468.28,1561.48
5/22/15,1569.25,1569.25,1569.25,1573.80
5/24/15,1480.60,1480.60,1478.27,1478.88
5/25/15,1482.95,1488.37,1481.35,1486.40
5/26/15,1484.02,1485.76,1474.57,1571.80
5/27/15,1476.65,1476.65,1476.65,1572.16
5/28/15,1476.13,1482.22,1466.80,1572.37
5/29/15,1478.47,1485.31,1475.85,1574.18
6/1/15,1490.86,1507.64,1482.97,1583.27
6/2/15,1474.45,1481.77,1470.73,1577.13
6/3/15,1486.61,1486.61,1468.19,1573.78
6/4/15,1481.50,1482.25,1466.62,1568.02
6/5/15,1463.37,1464.49,1447.07,1555.67
6/8/15,1451.35,1459.54,1450.86,1558.70
6/9/15,1447.13,1457.87,1446.88,1555.58
6/10/15,1441.30,1458.46,1440.69,1559.56
6/11/15,1454.28,1454.28,1443.46,1556.78
6/12/15,1454.59,1455.58,1449.41,1558.84
6/15/15,1454.33,1464.93,1445.46,1565.14
6/16/15,1458.69,1458.69,1445.66,1553.23
6/17/15,1439.96,1450.60,1436.66,1541.82
6/18/15,1446.35,1469.08,1446.35,1570.28
